year,text,label,INFRA_GAP,STAFF_GAP,SERVICE_GAP,ACCESS_GAP,COST_GAP,QUALITY_GAP
2009,"The Institute also carried out studies on expression  profiling and
identification of genes associated with development of cervical cancer, analysis of promoter
methylation of E-cadherin gene in cervical cancer among Indian women, role of AP-1 and  NF-
kB in regulation of telomerase activity in cervical cancer cells, transcriptional targeting of human
papillomavirus gene expression by herbal derivatives, role of transcription factors, signal
NON-COMMUNICABLE DISEASES
NON-COMMUNICABLE DISEASES

45
ANNUAL REPORT 2009-10
DEPARTMENT OF HEALTH RESEARCH
transducer and activator of transcription 3 (stat 3 in cervical carcinogenesis).",INFRA_GAP,1,0,0,0,0,0
2009,"The Institute was
also engaged in the development of DNA vaccines against HPV and SNP analysis of cell cycle
regulatory genes in cancer.",INFRA_GAP,1,0,0,0,0,0
2009,"The test characteristics of this modality were compared with that of cytology and HPV screening in
the past in a hospital setting.",INFRA_GAP,1,0,0,0,0,0
2009,"The implementation of the Integrated Disease Surveillance Programme was facilitated through
strategies evolved by the Council, and its  implementation in 7 states, which have information on
the major NCD risk factors and a national surveillance system for major NCDs has been included
in the National Programme.",SERVICE_GAP,0,0,1,0,0,0
2009,"The research at
ICMR has aimed to respond to the non-communicable diseases (NCD) epidemic by providing
technical support and appropriate guidance in assessing the research needs, developing effective
projects and towards capacity building and training.",STAFF_GAP,0,1,0,0,0,0
2009,"The NIOH has embarked on a large scale multicentric research initiative to study toy toxicity
due to presence of heavy metals and other compounds used in toys.",SERVICE_GAP,0,0,1,0,0,0
2009,"The programme aims at development of Quality
Standard of important Indian medicinal plants and preparation of monographs thereof.",QUALITY_GAP,0,0,0,0,0,1
2009,"54
DEPARTMENT OF HEALTH RESEARCH
ANNUAL REPORT 2009-10
Quality Standards of Indian Medicinal Plants
During the year the seventh and eighth volume on quality standards on 69 medicinal plants
were developed, monographs prepared, technically reviewed and published as part of series on
“Quality Standards on Indian Medicinal Plants”.",QUALITY_GAP,0,0,0,0,0,1
2009,"Trials on  Sudarshan Ghanavati (SG, a complex
multi-ingredient formulation) were initiated at KEM hospital, with a major component being Swertia
chirata.",INFRA_GAP,1,0,0,0,0,0
2009,"The studies conducted include the
first experimental study of antimalarial activity and clinical safety of the traditionally used paste
formulation of leaves of Nyctanthes arbor-tristis.",QUALITY_GAP,0,0,0,0,0,1
2009,"Traditional Medicine
Department of AYUSH- CCRAS, CSIR and ICMR are working together under Golden Triangle
Partnership (GTP) Scheme for validation of traditional Ayurveda, Siddha, Unani and Homoeopathy
drugs and development of new drugs.",INFRA_GAP,1,0,0,0,0,0
2009,"Developmental and preclinical safety evaluation of Nisin (spermicide) a microbicide using rat and
rabbit model has been successfully carried out.",QUALITY_GAP,0,0,0,0,0,1
2009,"Pharmacology
The Centre for Clinical Pharmacodynamics  at Nizam’s Institute of Medical Sciences, Hyderabad
has been set up as a specialized facility for carrying out simple and non-invasive pharmacodynamics
screening methods,  to investigate the effect of drugs on cardiovascular and central nervous system
functions and to conduct annual training programme in clinical pharmacodynamics methodologies.",INFRA_GAP,1,0,0,0,0,0
2009,"53
ANNUAL REPORT 2009-10
DEPARTMENT OF HEALTH RESEARCH
Human Genetics
Phase II of the study on inborn metabolic disorders in newborns continued at 5 newborn screening
centres including Delhi, Mumbai, Kolkata, Chennai and Hyderabad along with 3 high risk screening
centres at Delhi, Hyderabad and Bangalore.",STAFF_GAP,0,1,0,0,0,0
2009,"Biochemistry
ICMR has set up a task force on Indian Normatives for clinical Laboratory Parameters (INCLAP)
in order  to set up standards of Clinical Laboratory Parameters for Indian population.",QUALITY_GAP,0,0,0,0,0,1
2009,"Allergy, Anatomy, Anthoropology, Biochemistry, Cell & Molecular Biology, Haematology, Human
Genetics, Immunology, Organ Transplantation, Pharmacology, Physiology, stem cell resion
Toxicology, Traditional Medicine Research and Bioethics.",STAFF_GAP,0,1,0,0,0,0
2009,"Preparation of a database on ethno medicinal plant of Western Ghats.; b) establishment of a
museum for ethno medicinal plants of Western Ghats; c) development of a herbal garden for medicinal
plants of the Western Ghats region with more than 200 medicinal plants in its campus; d) preparation
of a directory of the local traditional practitioners (non-codified) from Belgaum district; e)
identification of infectious diseases of local health importance, and f) providing of services to
neighboring research institutes and NGOs in respect of plant indentification and authentication of
medicinal plants/drugs, information on collection, cultivation and utility of medicinal plants,
preliminary screening of phytoconstituents and screening of biological activities and consultation
for experimental design and statistical analyses.",INFRA_GAP,1,0,0,0,0,0
2009,"This centre has been envisioned
as a National Centre for Research in Herbal Medicines in the near future and as a resource centre in
terms of expertise, infrastructure and technologies available for medical research in the region.",INFRA_GAP,1,0,0,0,0,0
2009,"52
DEPARTMENT OF HEALTH RESEARCH
ANNUAL REPORT 2009-10
Stem Cell Therapy
A pilot study was conducted to evaluate the safety and feasibility of autologous olfactory mucosal
transplantation in chronic spinal cord injury at Indian Spinal Injury Centre, New Delhi.",QUALITY_GAP,0,0,0,0,0,1
2009,"The results will help in expanding current knowledge about the c-kit/SCF system in
human spermatogenesis.",STAFF_GAP,0,1,0,0,0,0
2009,"Cellular localization of c-kit receptor has
demonstrated, for the first time, a stage specific expression in normal adult human testis.",STAFF_GAP,0,1,0,0,0,0
2009,"The c-kit receptor and its ligand, Sertoli cell factor (SCF), represent
one of the key regulators of testicular formation, development and function and have been
extensively studied in various animal models.",INFRA_GAP,1,0,0,0,0,0
2009,"To provide detailed information about this new initiative to our scientific community and share
the details of various collaborative ventures planned under this Indo-German Programme, the
IGSCID website was launched at ICMR on 26th November, 2009 by Dr. V.M. Katoch, Secretary,
DHR, Ministry of Health & Family Welfare, Govt. of India and DG, ICMR.",SERVICE_GAP,0,0,1,0,0,0
2009,"Under this programme four collaborative projects have
been approved and funded.",COST_GAP,0,0,0,0,1,0
2009,"A scientist from Nigeria
(under the ICMR international fellowships from developing countries) visited NARI, Pune for
training for 6 months.",STAFF_GAP,0,1,0,0,0,0
2009,"During the year 2009-10.
Fellowships were awarded to six senior and twelve young Indian scientists.",STAFF_GAP,0,1,0,0,0,0
2009,"ICMR International Fellowships  Programmes for Indian biomedical scientists aims to augment
capacity strengthening of institutions involved in basic, applied, epidemiological and clinical sciences
through exposure of Indian researchers to the latest international advancements in knowledge, to
understand the disease and find strategies for their prevention and cure.",STAFF_GAP,0,1,0,0,0,0
2009,"The purpose of these agreements & Memorandum of Understanding (MoU) has been for
exchange of scientific information;  exchange of scientists/technicians; joint execution of scientific
projects including support in the procurement of scientific equipments and organization of joint
scientific meetings, seminars, workshops and symposia in identified areas of cooperation.",INFRA_GAP,1,0,0,0,0,0
2009,"reduction of gap in the health system manpower and service
delivery, reducing gender discrimination and improving adolescent health.",SERVICE_GAP,0,0,1,0,0,0
2009,"To start with following activities have been initiated to meet the health needs of the people in
the complex geographical, socio-economic, cultural, political, demographic and epidemiological
environment in India – delivery of RCH services – public, public – private and NGO model,  health
insurance for the population living in rural areas and urban slums, strengthening research capacity
and effective knowledge utilization.",STAFF_GAP,0,1,0,0,0,0
2009,"Lack of funds (90%), lack of
technical knowledge (81%) and lack of co-operation with the health staff (60%) were reported the
major problems of the Panchayats to carry out their responsibilities.",STAFF_GAP,0,1,0,0,0,0
2009,"62 % of the participants told that there
was no provision of health care in the budget of their Panchayat.",COST_GAP,0,0,0,0,1,0
2009,"In order to understand the roles and capacities of Panchayati Raj Institutions and perspectives of
the community and health care providers, a study was carried out in five States (Assam, Haryana,
Kerala, Madhya Pradesh and West Bengal).",STAFF_GAP,0,1,0,0,0,0
2009,"Study of Roles and Capacities of Panchayati Raj Institutions to Manage the Grass Root Health
Care System",STAFF_GAP,0,1,0,0,0,0
2009,"In each state three schools
in urban areas and one school in rural area were taken for the study An IEC package was developed
and used to impart class based education on different aspects of reproductive and sexual health by
outside experts with the involvement of teachers.",ACCESS_GAP,0,0,0,1,0,0
2009,"Study of Reproductive and Sexual Health Education of Adolescents
In view of the importance of adolescents’ reproductive health and sexuality and the fact that
they lack in information on many important issues, a study was carried out among school going
urban and rural adolescents, in the age range of 13 to 17 yr (9th and 11th standard students) of both
sexes in Delhi, U.P., Maharashtra, Tamil Nadu, Kerala and West Bengal.",ACCESS_GAP,0,0,0,1,0,0
2009,"Earlier six volumes have been brought out containing
quality standards of a total of 205 plants.",QUALITY_GAP,0,0,0,0,0,1
2009,"The program
is in progress at various national laboratories/ Institutions in the country.",SERVICE_GAP,0,0,1,0,0,0
2009,"INFORMATION
Modernization of ICMR Library & Information Networking initiative has been reviewed by a
team by visiting majority of ICMR libraries for on the spot assessment of progress made since
modernization initiated.",SERVICE_GAP,0,0,1,0,0,0
2009,"ICMR Patrika
Publication of this popular periodical was continued and an article on ‘Arsenic Toxicity and
Human Health’ was published in April-May 2009 issue of the Patrika.",STAFF_GAP,0,1,0,0,0,0
2009,A special issue on “Human Papillomavirus” was brought out in September 2009.,STAFF_GAP,0,1,0,0,0,0
2009,"The journal was continued to be published in 2 volumes 12 issues per
year and was indexed and abstracted in all major global indexing and abstracting services.",SERVICE_GAP,0,0,1,0,0,0
2009,"62
DEPARTMENT OF HEALTH RESEARCH
PUBLICATIONS
INDIAN JOURNAL OF MEDICAL RESEARCH
The Indian Journal of Medical Research (IJMR) continued to publish quality original research
and review articles in the area of biomedical research as well as Editorials, Commentaries and
Letters to the Editor (Correspondence).",QUALITY_GAP,0,0,0,0,0,1
